,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,LotArea,LotFrontage,BsmtFinSF1,BsmtUnfSF,OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,Id,SalePrice,clusters
1073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7950,75.0,535,155,6,1426,2,2,2,440,690,698,1,6,1977,1977,1074,159500,0
1074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8556,74.0,0,1240,7,1240,3,3,3,826,1240,1240,2,5,2006,2006,1075,194000,3
1075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13125,75.0,410,390,7,1740,2,2,1,240,800,960,1,6,1940,1984,1076,219500,1
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10800,60.0,626,170,5,1466,2,3,2,566,796,1096,2,7,1936,1989,1077,170000,3
1078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4435,37.0,662,186,6,848,3,3,2,420,848,848,1,3,2004,2004,1079,155900,0
1079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8775,65.0,495,495,5,990,2,2,1,299,990,990,1,5,1994,1994,1080,126000,0
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11040,80.0,656,602,6,1258,3,3,2,528,1258,1258,2,5,1971,2004,1081,145000,0
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7500,75.0,824,216,5,1040,2,2,1,308,1040,1040,1,5,1963,1963,1082,133000,0
1082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8749,70.0,0,1459,7,1459,3,3,2,527,1459,1459,2,6,2002,2002,1083,192000,3
1083,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8800,80.0,553,698,6,1251,2,2,1,461,1251,1251,1,6,1964,1964,1084,160000,0
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9069,73.0,747,189,6,996,2,3,2,564,936,996,1,5,1992,1992,1086,147000,0
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10574,85.0,0,1082,8,1953,3,3,3,1043,1082,1082,2,9,2005,2006,1088,252000,1
1088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2522,24.0,0,970,7,1709,3,3,2,380,970,970,2,7,2004,2004,1089,137500,0
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3316,37.0,1039,208,8,1247,3,3,2,550,1247,1247,1,4,2005,2005,1090,197000,3
1090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8544,60.0,0,0,3,1040,2,2,2,400,0,1040,2,6,1950,1950,1091,92900,0
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2160,24.0,510,90,7,1252,3,3,2,462,600,624,2,4,1999,2000,1092,160000,3
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8400,60.0,423,758,6,1694,2,2,2,576,1181,1390,2,7,1925,1950,1093,136500,0
1093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9230,71.0,661,203,5,1200,2,3,2,884,864,1200,1,6,1965,1998,1094,146000,0
1094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5868,74.0,248,448,5,936,2,2,1,308,936,936,1,4,1956,2000,1095,129000,0
1095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9317,78.0,24,1290,6,1314,3,3,2,440,1314,1314,2,6,2006,2006,1096,176432,3
1096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6882,60.0,0,684,6,1355,2,3,0,0,684,773,1,7,1914,2006,1097,127000,0
1098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,50.0,672,0,4,1324,2,2,1,240,672,757,1,6,1936,1950,1099,128000,0
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11880,82.0,704,567,7,1601,2,2,2,478,1271,1601,2,7,1978,1978,1100,157000,0
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8400,60.0,290,0,2,438,2,1,1,246,290,438,1,3,1920,1950,1101,60000,0
1101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9758,61.0,412,251,5,950,2,2,1,280,950,950,1,5,1971,1971,1102,119500,0
1102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7000,70.0,588,422,5,1134,2,2,1,254,1010,1134,1,6,1960,2002,1103,135000,0
1103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8910,79.0,655,0,6,1194,2,2,2,539,655,1194,1,6,1959,1959,1104,159500,0
1104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,24.0,0,630,5,1302,2,2,2,440,630,630,2,6,1970,1970,1105,106000,0
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12256,98.0,1032,431,8,2622,3,3,2,712,1463,1500,2,9,1994,1995,1106,325000,2
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10357,114.0,738,172,7,1442,3,3,2,719,910,1442,2,6,1990,1991,1107,179900,3
1107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23257,168.0,0,868,7,2021,3,3,2,422,868,887,2,9,2006,2006,1108,274725,1
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11362,107.0,1039,797,8,1836,3,3,3,862,1836,1836,2,7,2004,2005,1110,280000,1
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10480,80.0,403,400,7,1964,2,2,2,483,803,1098,2,8,1976,1976,1112,205000,3
1112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7100,73.0,708,108,5,816,2,2,1,308,816,816,1,5,1957,1957,1113,129900,0
1113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8923,66.0,643,365,5,1008,2,3,1,240,1008,1008,1,6,1953,2006,1114,134500,0
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5400,90.0,415,418,5,833,2,3,1,326,833,833,1,4,1954,2000,1115,117000,0
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12085,93.0,1004,730,8,1734,3,4,3,928,1734,1734,2,7,2007,2007,1116,318000,2
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9764,57.0,702,192,5,894,2,3,2,450,894,894,1,5,1967,2003,1118,130000,0
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13825,85.0,0,533,5,1601,2,2,1,300,533,1021,1,6,1958,1987,1119,140000,0
1119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7560,70.0,369,671,5,1040,2,2,1,286,1040,1040,1,6,1959,1959,1120,133700,0
1120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8263,59.0,0,1012,6,1012,2,2,1,308,1012,1012,1,6,1920,1950,1121,118400,0
1121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10084,84.0,24,1528,7,1552,3,3,3,782,1552,1552,2,7,2005,2006,1122,212900,3
1123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9405,50.0,0,698,5,698,2,2,0,0,698,698,1,4,1947,2008,1124,118000,0
1125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10434,60.0,0,1005,4,1005,2,1,2,672,1005,1005,1,5,1955,1955,1126,115000,0
1126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3684,53.0,0,1373,7,1555,3,3,3,660,1373,1555,2,7,2007,2007,1127,174000,3
1127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14572,182.0,1300,230,7,1530,3,3,3,630,1530,1530,2,7,2004,2004,1128,259000,1
1128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11796,59.0,0,847,7,1959,3,3,2,434,847,847,2,8,2004,2005,1129,215000,3
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7200,60.0,936,0,5,936,2,2,2,672,936,936,1,4,1980,1980,1130,140000,0
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7804,65.0,622,500,4,1981,2,3,2,576,1122,1328,2,7,1928,1950,1131,135000,0
1131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10712,63.0,212,762,5,974,2,2,0,0,974,974,1,5,1991,1992,1132,93500,0
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9900,90.0,0,1008,6,2210,2,1,1,205,1008,1178,2,8,1880,1950,1133,117500,0
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9828,80.0,584,544,8,2020,3,3,2,466,1128,1142,2,8,1995,1995,1134,239500,1
1134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8773,57.0,0,916,6,1600,2,2,2,460,916,916,2,7,1997,1997,1135,169000,3
1135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6180,60.0,0,960,6,986,2,2,1,180,960,986,1,5,1926,1950,1136,102000,0
1136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9600,80.0,280,752,6,1252,2,2,1,288,1032,1032,1,6,1950,1950,1137,119000,0
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6342,54.0,0,780,5,1020,2,2,0,0,780,780,1,6,1875,1996,1138,94000,0
1139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8731,98.0,645,270,5,1167,2,2,2,495,915,1167,1,6,1920,1950,1140,144000,0
1140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7350,60.0,852,100,5,952,2,2,2,840,952,952,1,4,1951,1951,1141,139000,0
1142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9965,77.0,1150,316,8,2828,3,3,3,1052,1466,1466,3,11,2006,2007,1143,424870,2
1144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12180,60.0,348,324,4,924,2,1,1,280,672,672,1,5,1941,1950,1145,80000,0
1145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6240,52.0,0,1042,5,1576,2,2,1,225,1042,1042,1,8,1928,1950,1146,149000,0
1147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12000,75.0,275,429,7,1564,2,1,1,234,704,860,1,7,1941,1950,1148,174500,3
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000,50.0,624,26,7,1482,2,2,2,324,650,832,1,7,1920,1988,1150,143000,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8280,57.0,0,932,6,932,2,3,1,306,932,932,1,4,1950,1950,1151,124000,0
1151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17755,134.0,176,1290,5,1466,2,1,2,528,1466,1466,1,6,1959,1959,1152,149900,0
1152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14115,90.0,296,230,6,1811,2,4,2,470,1073,1811,1,6,1956,2004,1153,230000,1
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10768,90.0,1157,280,5,1437,3,3,2,528,1437,1437,2,6,1976,2004,1156,218000,3
1156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9350,85.0,633,586,5,1265,2,3,2,502,1219,1265,2,6,1965,1999,1157,179900,3
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5001,34.0,904,410,7,1314,3,3,2,626,1314,1314,2,6,2007,2008,1158,230000,1
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11932,92.0,0,1580,8,1580,3,3,3,830,1580,1580,2,7,2007,2008,1159,235128,1
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9120,76.0,442,459,6,1876,3,3,2,540,901,943,2,8,1974,1974,1160,185000,3
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2280,24.0,311,544,6,1456,2,2,2,440,855,855,2,7,1978,1978,1161,146000,0
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8724,109.0,492,402,5,894,2,2,2,450,894,894,1,5,1968,1968,1163,129000,0
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12900,60.0,1198,0,4,1258,2,2,2,400,1198,1258,0,6,1969,1969,1164,108959,0
1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9541,79.0,0,1502,7,1502,3,3,2,644,1502,1502,2,7,2009,2009,1166,233170,1
1166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10475,64.0,0,1694,8,1694,3,3,3,776,1694,1694,2,7,2008,2008,1167,245350,1
1167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10852,58.0,786,173,6,1671,2,2,2,472,959,959,2,7,2000,2000,1168,173000,3
1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13728,120.0,626,501,6,2108,2,3,2,540,1127,1236,2,7,1935,1986,1169,235000,1
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35760,118.0,1387,543,10,3627,3,3,3,807,1930,1831,3,10,1995,1996,1170,625000,4
1170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9880,76.0,522,574,6,1118,2,2,1,358,1096,1118,1,6,1977,1977,1171,171000,3
1171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9120,76.0,662,599,6,1261,2,2,2,433,1261,1261,1,6,1958,1958,1172,163000,3
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4017,35.0,0,625,7,1250,3,3,2,625,625,625,2,5,2006,2007,1173,171900,3
1173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18030,138.0,152,977,5,3086,2,4,0,0,1598,1636,3,12,1946,1994,1174,200500,3
1174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16560,80.0,503,449,6,2345,2,2,2,360,952,1170,2,9,1932,1950,1175,239000,1
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10678,85.0,700,983,8,2872,3,3,2,541,1683,2129,2,9,1992,2000,1176,285000,1
1176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6951,37.0,658,218,5,923,2,2,1,264,876,923,1,5,1984,1985,1177,119500,0
1178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7681,54.0,0,731,5,1343,2,2,1,186,731,820,1,7,1921,1950,1179,154900,0
1179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8335,77.0,0,0,5,1124,2,2,0,0,0,1124,1,5,1954,1954,1180,93000,0
1181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5587,64.0,1480,120,8,1652,4,3,2,482,1600,1652,2,5,2008,2008,1182,392500,2
1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15623,160.0,2096,300,10,4476,3,4,3,813,2396,2411,3,10,1996,1996,1183,745000,4
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10800,60.0,821,299,5,1130,2,2,2,720,1120,1130,1,5,1920,1950,1184,120000,0
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,35133,50.0,1159,413,5,1572,2,2,3,995,1572,1572,1,5,1963,1963,1185,186700,3
1185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9738,60.0,392,392,5,1221,2,2,1,392,784,949,1,7,1924,1950,1186,104900,0
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10615,107.0,440,538,3,1699,2,2,2,420,978,1014,2,7,1900,1970,1187,95000,0
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12461,89.0,1456,168,8,1624,3,3,3,757,1624,1624,2,5,1994,1995,1188,262000,1
1188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8935,68.0,0,831,7,1660,3,3,2,493,831,831,2,7,2002,2002,1189,195000,3
1189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7500,60.0,0,994,7,1804,2,3,2,442,994,1028,2,7,1999,1999,1190,189000,3
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2645,24.0,0,776,8,1441,3,3,2,492,776,764,2,5,1999,2000,1192,174000,3
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,60.0,0,702,5,1472,2,3,1,250,702,842,1,6,1925,1994,1193,125000,0
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9364,80.0,371,292,6,1352,2,2,1,299,663,663,1,7,1969,1969,1195,158000,0
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8029,51.0,0,728,6,1456,2,3,2,400,728,728,2,8,2005,2005,1196,176000,3
1196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14054,58.0,0,879,7,1863,3,3,3,660,879,879,2,9,2006,2006,1197,219210,1
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8850,65.0,0,815,7,1690,2,2,1,225,815,815,1,7,1916,1950,1198,144000,0
1198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9100,70.0,0,1212,7,1212,3,3,2,573,1212,1212,2,6,2001,2001,1199,178000,3
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11235,75.0,547,504,4,1382,2,2,2,459,1051,1382,1,6,1963,1979,1200,148000,0
1200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9353,71.0,0,864,4,864,2,2,1,280,864,864,1,5,1970,1970,1201,116050,0
1201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10400,80.0,0,866,7,1779,2,3,2,546,866,866,2,6,1998,1998,1202,197900,3
1202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,50.0,0,884,5,1348,2,2,1,216,884,884,1,5,1925,1997,1203,117000,0
1203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9750,75.0,0,1630,7,1630,3,3,2,451,1630,1630,2,6,2000,2001,1204,213000,3
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10140,78.0,788,268,5,1074,2,2,2,495,1056,1074,1,6,1975,1975,1205,153500,0
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14684,90.0,485,1496,7,2196,3,3,3,701,2158,2196,2,7,1990,1991,1206,271900,1
1207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9135,70.0,340,1342,6,1700,3,3,2,544,1682,1700,2,7,2003,2003,1208,200000,3
1208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7763,70.0,504,319,5,1283,2,2,2,506,931,1283,1,6,1962,1980,1209,140000,0
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10182,85.0,1220,440,8,1660,3,3,2,500,1660,1660,2,8,2006,2006,1210,290000,1
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11218,70.0,0,1055,6,1845,3,3,2,462,1055,1055,2,8,1992,1992,1211,189000,3
1211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12134,152.0,427,132,8,1752,3,2,2,492,559,1080,2,8,1988,2005,1212,164000,3
1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9340,50.0,344,328,4,672,2,2,1,234,672,672,1,4,1941,1950,1213,113000,0
1214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10205,69.0,784,141,5,999,2,2,1,300,925,999,1,6,1962,1962,1215,134500,0
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7094,99.0,180,340,5,894,2,2,1,384,894,894,1,5,1966,1966,1216,125000,0
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8930,68.0,0,0,6,1902,2,2,2,539,0,1318,2,8,1978,1978,1217,112000,0
